22.24137931034483, 1.2241379310344822
24.482758620689655, 1.2528735632183903
27.500000000000004, 1.2931034482758617
30, 1.298850574712643
32.58620689655173, 1.3448275862068964
34.827586206896555, 1.3620689655172407
37.155172413793096, 1.3793103448275859
39.91379310344827, 1.3965517241379306
42.41379310344827, 1.4137931034482754
45.08620689655173, 1.4425287356321834
46.98275862068965, 1.471264367816091
49.65517241379311, 1.4999999999999996
52.241379310344826, 1.505747126436781
55.172413793103445, 1.534482758620689
58.44827586206897, 1.568965517241379
61.0344827586207, 1.5919540229885052
63.27586206896551, 1.6149425287356318
65.77586206896551, 1.6321839080459766
68.01724137931035, 1.6494252873563213
70, 1.6724137931034475
73.1896551724138, 1.7068965517241375
76.89655172413792, 1.7356321839080455
79.39655172413794, 1.7643678160919536
81.72413793103448, 1.7873563218390802
84.39655172413794, 1.8160919540229878
86.89655172413794, 1.8333333333333326
89.31034482758619, 1.8563218390804592
91.46551724137932, 1.873563218390804
93.1896551724138, 1.8908045977011487
94.3103448275862, 1.8908045977011487
